ID,Approved
APPF90606858947,0.019786153
APPG20179041024,0.032881015
APPH10099261128,0.03281438
APPI80998283208,0.006620959
APPJ50706714349,0.005771565
APPK60768689411,0.006443849
APPL60280043529,0.026028725
APPM30351953604,0.005771565
APPN40064845722,0.005771565
APPO80082812849,0.011357218
APPP40129305907,0.030837638
APPR70479248144,0.024986128
APPS30106692249,0.032881015
APPT70183535323,0.019720246
APPV30072491521,0.008929586
APPW90317034634,0.03281438
APPX10590833748,0.006896007
APPZ50321995912,0.006838719
APPC20846683233,0.005771565
APPD30035557339,0.005771565
APPE60995955439,0.005771565
APPF40348771514,0.03281438
APPG60525674638,0.005771565
APPI60914532813,0.032187893
APPJ50135705908,0.029323421
APPK80834239033,0.006882313
APPL30367787124,0.005771565
APPM50365154243,0.031464459
APPN60371739317,0.018465001
APPO90778031432,0.058379001
APPP10865119541,0.01244472
APPR60514036704,0.023675397
APPS30033507847,0.005771565
APPU80509074044,0.006452042
APPV50034531107,0.006889616
APPW70561238232,0.005771565
APPX20526775327,0.025999566
APPY20169747403,0.018413008
APPZ30470877547,0.013209082
APPA90185538648,0.014660358
APPB60274853705,0.008373489
APPC50411636801,0.04238788
APPD80328934945,0.010618173
APPE10454749046,0.005403481
APPF20010751138,0.005771565
APPG60276348205,0.078350729
APPH60664183321,0.027426127
APPL20765168747,0.005771565
APPM20147299813,0.014336279
APPN40249546913,0.032856557
APPO20189822007,0.006456677
APPP30921307109,0.005771565
APPQ30597277245,0.005771565
APPS30996555403,0.042172567
APPU10700307616,0.005771565
APPV60265399723,0.005771565
APPW70585071834,0.006896007
APPX70561392933,0.005778908
APPY40565011007,0.005771565
APPZ40098878108,0.005403481
APPA90060573227,0.006141151
APPB70442734319,0.011656042
APPC90770072447,0.005771565
APPD30486092544,0.026060011
APPE10311022607,0.005771565
APPF60631085717,0.005771565
APPH30090413902,0.005952751
APPI70634288016,0.011555039
APPJ90523144107,0.006436724
APPK90851579202,0.013367375
APPL50238334324,0.005771565
APPM40451325417,0.006443849
APPN90929804518,0.009986242
APPO60090588603,0.014336279
APPP10007148712,0.005771565
APPR30909888915,0.019524542
APPS20728482014,0.005573177
APPT90977075101,0.028213864
APPU70624065235,0.026556996
APPV80263885346,0.006710099
APPW30836935416,0.025971671
APPX10532151548,0.010557301
APPZ40286609738,0.046819141
APPB40188979941,0.005403481
APPC90796515024,0.013912003
APPD40803081115,0.005771565
APPE30694295241,0.008250433
APPG30216561448,0.005403481
APPI30712489617,0.009318239
APPJ10278243703,0.011374232
APPK80277621846,0.059940251
APPL80078362905,0.01130575
APPO60098103209,0.019786153
APPP60023927349,0.006436724
APPQ30612604402,0.014915961
APPS60320313627,0.009467782
APPT70534587715,0.005771565
APPU90780836829,0.011631628
APPV60622819917,0.01122463
APPW70434264005,0.021235133
APPX20729451101,0.005771565
APPY30046504231,0.057572091
APPZ80350479313,0.006456677
APPA80096183429,0.006456677
APPB70273443505,0.017891753
APPE50142203809,0.015180195
APPF10034408943,0.009986242
APPH90511677131,0.008520445
APPI30546095229,0.005771565
APPJ80416595345,0.007542729
APPK90285872443,0.009223333
APPL60953579512,0.006443849
APPM20644925619,0.006220999
APPN20225869714,0.005771565
APPP90991305913,0.011331949
APPQ70050552026,0.013533333
APPR60767582147,0.005771565
APPT70410545308,0.005771565
APPU10135235412,0.008431431
APPW10606832628,0.046819141
APPX60227485706,0.010663156
APPY90764876839,0.005771565
APPZ20628084928,0.005771565
APPA80547519048,0.027034404
APPB20703102133,0.032384168
APPC90727362248,0.011533716
APPD20670011304,0.024938968
APPE60844191408,0.005952751
APPF30948581526,0.009548383
APPG60202918616,0.005579492
APPH40712615721,0.005771565
APPI10123409842,0.005771565
APPL30082033114,0.005573177
APPO60813926409,0.013353387
APPQ80765126647,0.006882313
APPS30481303817,0.005403481
APPT50402483936,0.015920144
APPU40449068016,0.044188707
APPV90997847138,0.024938968
APPW30766041243,0.005771565
APPX50585681323,0.024607561
APPZ50469333546,0.005771565
APPA50959811611,0.005771565
APPB70963575742,0.057791416
APPC40538253839,0.005771565
APPD70917584927,0.03281438
APPE30737089003,0.006874706
APPF10850926136,0.005547196
APPG90248489235,0.019742505
APPH90860947347,0.012274622
APPI30734581444,0.009980631
APPJ70071568525,0.041555472
APPK30063345602,0.021798964
APPL90511325735,0.012055981
APPM40335888826,0.005834205
APPN40298397941,0.03134969
APPO80337469005,0.005771565
APPP30205342136,0.025883711
APPQ50283384214,0.012390985
APPR60598764318,0.057877768
APPS20640034406,0.009243944
APPT90434682534,0.005771565
APPU70260393644,0.053962963
APPV50716587732,0.009853962
APPW10401854821,0.015884104
APPX20748215949,0.011293317
APPY80151839018,0.047245456
APPZ20847918104,0.01439989
APPA40955069224,0.011632892
APPB90344945306,0.008003155
APPC50897719435,0.005771565
APPD50349215529,0.010689399
APPE70565133611,0.009366318
APPG50350411819,0.005771565
APPH20483931906,0.006896007
APPI50849415049,0.025776191
APPK20493991213,0.005771565
APPN50273626514,0.005771565
APPO30358993611,0.01209154
APPP50812246721,0.005778908
APPQ90569518805,0.05767731
APPT50959734121,0.032464257
APPU30391605237,0.035038504
APPV10348801322,0.010491803
APPW50845645427,0.022955526
APPX40979259506,0.005911823
APPY50204128621,0.014220654
APPA60880974809,0.005778908
APPB20886378947,0.007218162
APPC30956683003,0.032881015
APPE10435608217,0.053015945
APPF20103964341,0.034867199
APPG30196114449,0.01065131
APPH50862821513,0.005771565
APPI10377217633,0.00645069
APPJ40318634703,0.057791416
APPM50493632023,0.03390058
APPN70135738135,0.005771565
APPO30500359204,0.006882313
APPQ80619273444,0.005403481
APPR70171181506,0.044226441
APPU40937622821,0.005771565
APPV10152372903,0.006456677
APPW80854596047,0.019639957
APPX20730045102,0.008935237
APPY70095057223,0.005771565
APPA70723537417,0.005403481
APPB60633627527,0.008715183
APPC30478072638,0.006896007
APPD50010786702,0.005771565
APPE80613844816,0.005771565
APPF50610589929,0.015166251
APPG70204563004,0.014609981
APPH80422312114,0.008553152
APPJ90415776326,0.020303692
APPL90567985525,0.005771565
APPM80261604604,0.032517735
APPN10895363735,0.005771565
APPO20329016835,0.008531255
APPP70992643945,0.019720083
APPQ70988263029,0.005771565
APPR10955461104,0.005975701
APPS30719919248,0.005771565
APPT20588324318,0.05767731
APPV40049329532,0.009297296
APPW80397099634,0.010648709
APPX20702505723,0.022501481
APPY10029957813,0.043584377
APPZ80819366935,0.008602294
APPA90796576001,0.005771565
APPB70518925115,0.019055693
APPC40074048231,0.043597831
APPD20648321326,0.032752941
APPE90246258437,0.006456677
APPG70211933607,0.073806377
APPH60005159726,0.005403481
APPI30409973811,0.005771565
APPJ90195613931,0.005771565
APPK10530691012,0.005403481
APPL10671243123,0.010842476
APPM30057411226,0.03281438
APPN80382708322,0.005771565
APPO50017247431,0.005415542
APPP50761342522,0.043584377
APPQ40936455614,0.011170549
APPR20583127717,0.005771565
APPS30067286823,0.05767731
APPT90531986944,0.03281438
APPU90736089015,0.023839863
APPV40154339146,0.052169676
APPW30591601244,0.01184677
APPX30176348336,0.005771565
APPY30009488439,0.005403481
APPA30513853629,0.043584377
APPB40862724718,0.032742952
APPC80706361802,0.057791416
APPD80257174926,0.03134969
APPF90610127116,0.005834205
APPG50800894218,0.006175291
APPH10874683343,0.012807226
APPJ70086622521,0.005771565
APPK10506826628,0.024982341
APPL60670161709,0.010726969
APPM80727669838,0.057950229
APPN40027149928,0.005771565
APPO20698513007,0.029323421
APPP80784417128,0.032881015
APPQ30582873222,0.005911823
APPT20658552518,0.025037278
APPU50261418636,0.005975701
APPV90166599713,0.067712879
APPX50323665945,0.006882313
APPY40761804047,0.005737504
APPA30678622245,0.020134637
APPB70155594305,0.012430067
APPC20459579426,0.005778908
APPE40720565633,0.019599612
APPG80335981838,0.005771565
APPH70817208942,0.032800828
APPI80664442022,0.006882313
APPJ60923719128,0.019786153
APPK80835112207,0.005771565
APPL10258501346,0.005771565
APPM40486124431,0.011632892
APPN40934205501,0.005771565
APPO90348632645,0.010989315
APPP70738559708,0.032742952
APPQ20260307818,0.005778908
APPR10617393948,0.007511312
APPS50490061009,0.006882313
APPT20521426122,0.005778908
APPU40667541249,0.044188707
APPV70982889332,0.042224393
APPW70207344401,0.05793461
APPY20595005627,0.010866666
APPZ90679413746,0.042217497
APPA80968387846,0.05767731
APPB10181429936,0.032517735
APPC80319465017,0.044188707
APPD30224414106,0.030775012
APPE40675752239,0.027924101
APPF30598434318,0.01181367
APPG10909392412,0.028317347
APPI80807172627,0.013637095
APPJ40588579728,0.021974337
APPK40122794819,0.019599612
APPL70644406925,0.012634748
APPM50146629037,0.008810733
APPN50194037112,0.006702649
APPO80528504202,0.005771565
APPP90001136326,0.005534843
APPQ60363444432,0.014259097
APPR40192335533,0.035123963
APPS20313284631,0.046970612
APPU90008251826,0.024986128
APPV40963963905,0.005771565
APPW90895783007,0.03281438
APPY70272002231,0.005403481
APPZ70995862325,0.032881015
APPA60052579418,0.010252637
APPB30839934525,0.034934221
APPC80117963607,0.032517735
APPD60155065706,0.048055089
APPF60426588931,0.011211653
APPG20002638029,0.04357938
APPJ90399089306,0.044388669
APPK10673004441,0.006758804
APPL10291525522,0.03281438
APPN50643036726,0.025037278
APPO50384656809,0.005771565
APPP10197677918,0.045041241
APPR60433381148,0.019055693
APPS90460278201,0.005975701
APPT90453349315,0.032517735
APPV10856331511,0.013209082
APPW10346444622,0.03281438
APPX40003814744,0.00604151
APPY40607074836,0.053962963
APPZ20878753922,0.005771565
APPB90947953116,0.005403481
APPC30244653244,0.006141151
APPD20393274307,0.03281438
APPE30720169418,0.023107742
APPF80400365533,0.011081204
APPG50912211643,0.005911823
APPH90695628721,0.005911823
APPI60889013803,0.006097386
APPJ30530858912,0.024986128
APPK60115011038,0.045286275
APPL50504497148,0.006443849
APPN30899469318,0.006437741
APPO60576014441,0.006443849
APPP60395216522,0.032881015
APPR90095208714,0.005771565
APPS40247522839,0.005771565
APPT20878502936,0.05767731
APPU80990895012,0.032881015
APPX60546379341,0.045041241
APPY80212429406,0.01887041
APPZ30412063529,0.032742952
APPA60043101615,0.005952751
APPB40707677725,0.012548892
APPC90259188819,0.032681643
APPD10790684933,0.005771565
APPF80642261133,0.008064246
APPH60274315313,0.005952751
APPI30503523408,0.015218247
APPJ50037998522,0.005771565
APPK50376976645,0.005771565
APPL80033873724,0.034300251
APPM30928795827,0.05767731
APPN80074354911,0.007542729
APPO40869866045,0.005771565
APPP60223518132,0.005403481
APPR30862361307,0.005403481
APPS90992466418,0.005784443
APPT80530522524,0.005771565
APPU40105818634,0.007603985
APPV30295003703,0.005911823
APPX70803048934,0.03281438
APPY40448585045,0.047245456
APPZ70851473117,0.005771565
APPA20226245224,0.012117079
APPB80397858345,0.005771565
APPD40494675534,0.020099179
APPE10239389624,0.013832295
APPF80370161727,0.005771565
APPG20047527833,0.03281438
APPH10119488946,0.035123963
APPI30881803033,0.005573177
APPK60089998215,0.005778908
APPL90184636316,0.031504958
APPM80578506406,0.005403481
APPN40875063533,0.005771565
APPO60310607619,0.005952751
APPQ50251697807,0.014235441
APPR30583866905,0.005771565
APPT40009839105,0.013970744
APPU60500007217,0.032881015
APPV80507263336,0.005771565
APPX10204913528,0.045377048
APPY60398889635,0.008565929
APPC40648685035,0.005975701
APPF60322568333,0.005771565
APPG50372385406,0.005771565
APPH60763287527,0.011211653
APPI20724487638,0.005771565
APPJ70247368706,0.010663156
APPK80907917828,0.005573177
APPL10860241917,0.016291755
APPM70052327002,0.005771565
APPN70307834109,0.010866666
APPO90437674246,0.007469841
APPQ50874592435,0.045377048
APPR70129689508,0.057945417
APPS80600773649,0.075966623
APPT90981629731,0.03281438
APPU40295361806,0.032752941
APPV60299437907,0.024815849
APPW70728038023,0.019999227
APPX10516665117,0.034375072
APPY60643965246,0.024938968
APPZ30605972345,0.005403481
APPA10462798435,0.005403481
APPB30355581512,0.013440574
APPC10547586633,0.042302822
APPD30326204749,0.01065131
APPF20865309933,0.011211653
APPG80799062009,0.012430067
APPH90823905114,0.007501087
APPI90405604214,0.025037278
APPJ30541982333,0.010946138
APPK10394686427,0.005771565
APPL80299821536,0.005771565
APPO50580562845,0.005975701
APPR60582164106,0.008055141
APPS70081155228,0.005573177
APPT30845477337,0.032856557
APPU30980031412,0.01325689
APPV70464554521,0.010866666
APPX70389132712,0.010451791
APPA90840046026,0.081377711
APPB30964006113,0.034961368
APPC40548793239,0.005771565
APPF30363371528,0.005771565
APPG80320819611,0.005778908
APPI60804836831,0.018424212
APPJ50916503948,0.023421494
APPK70104158035,0.008602294
APPL90784267109,0.010002917
APPM60327772214,0.032881015
APPN50730574308,0.032752941
APPP10017517528,0.005771565
APPR60543802701,0.032881015
APPS50905623843,0.009960691
APPV80884919113,0.005771565
APPW60958408218,0.005403481
APPX50989172344,0.005771565
APPZ70223988524,0.005771565
APPA80126265634,0.00614819
APPB70148806716,0.005771565
APPD20210274913,0.006891059
APPF60247891103,0.00604151
APPG70781842233,0.047210834
APPH80949514333,0.025136906
APPI10292895401,0.010866666
APPJ40080942533,0.005771565
APPK70551488646,0.005403481
APPM60329923838,0.013694723
APPO90884124024,0.005771565
APPP70177506138,0.020303692
APPQ20329124207,0.005771565
APPR50010813324,0.005403481
APPS20472229428,0.005771565
APPT30003743534,0.03281438
APPU30761024625,0.005771565
APPV60440774719,0.008756913
APPW10802427848,0.008551618
APPX50847001901,0.02074997
APPY90597705025,0.005771565
APPA20178796211,0.005534843
APPB60968669303,0.013083917
APPC50713459422,0.005771565
APPD30017534507,0.005771565
APPE80754081602,0.005803662
APPG60440413843,0.005771565
APPK10479702245,0.005771565
APPL20754956313,0.014336279
APPM10216063412,0.03281438
APPN60622229526,0.008007663
APPO90527013648,0.019675216
APPP80662398735,0.006838719
APPQ50372915823,0.005771565
APPR80054558907,0.006448941
APPS40654445026,0.022451653
APPT30673148148,0.008602294
APPU50149699219,0.005403481
APPV60642722334,0.005771565
APPY50783877649,0.057749535
APPZ30417006702,0.005771565
APPB80039471925,0.005834205
APPC80399226017,0.046911196
APPE60500761238,0.009060452
APPF30442909319,0.034961368
APPG60792418401,0.008613207
APPH30850229543,0.005573177
APPJ20645523707,0.019073442
APPK40338347833,0.005771565
APPN80082502125,0.018094874
APPO10505658228,0.005771565
APPR80255496544,0.030717271
APPT10572952745,0.010459903
APPU20598092845,0.005771565
APPV90681978947,0.02853392
APPW70051742049,0.019599612
APPA20712823448,0.032881015
APPB10936759508,0.024950752
APPC90878353641,0.057746855
APPD40625665742,0.005771565
APPE60401478849,0.033942347
APPF10819225912,0.031407797
APPH60409321104,0.03281438
APPI40406169214,0.01113225
APPK70748566447,0.032881015
APPL80817915513,0.057280604
APPM20939483648,0.008160909
APPN40698099726,0.008055141
APPO40348743807,0.009986242
APPP50048656911,0.005771565
APPQ60415477022,0.032167697
APPR40366769123,0.008569697
APPS20684438241,0.005771565
APPT70167942303,0.005771565
APPU90150979438,0.006889616
APPV20841539501,0.007477154
APPW70091326638,0.005579492
APPX90732106746,0.006676874
APPY40530322831,0.006670896
APPB80234335131,0.010720755
APPC70998952234,0.005403481
APPD20330233349,0.005771565
APPE30465233427,0.005586592
APPG20987931624,0.005911823
APPH10434483737,0.03281438
APPI70725565825,0.005771565
APPJ10932151905,0.005771565
APPK80755971043,0.03281438
APPL20227248105,0.010838944
APPN30234861315,0.008602294
APPO40425986436,0.03281438
APPP30570536526,0.020027883
APPQ50623987613,0.005771565
APPR70615937709,0.022205701
APPS50709998824,0.006403015
APPT10481824943,0.032752941
APPV10805168102,0.006896007
APPW30713575209,0.005573177
APPX20786783312,0.006723453
APPZ20137229548,0.005771565
APPA10777598643,0.032856557
APPB10238193739,0.01220183
APPC60937831819,0.03281438
APPD40879787937,0.005403481
APPE10746511009,0.01314488
APPG70116873221,0.005771565
APPH60759359311,0.01692963
APPI80960371427,0.012938438
APPJ80266871524,0.005771565
APPL20217168732,0.008431431
APPM50253644839,0.005784443
APPN30566416936,0.024986128
APPQ60952678219,0.025851925
APPR20768147343,0.006889616
APPS80161471444,0.034961368
APPT10583047535,0.03281438
APPU70189189618,0.006896007
APPV40375251728,0.005952751
APPW10374351829,0.009974109
APPB80903716327,0.024986128
APPC10932919406,0.03281438
APPD10566895548,0.005403481
APPE10004344611,0.006456677
APPF30052459708,0.009243944
APPG10165103807,0.005834205
APPH60585308913,0.024557267
APPJ80169425132,0.005573177
APPN40133951514,0.009507469
APPO70825221623,0.005771565
APPP30515299733,0.028317347
APPQ30997938814,0.005771565
APPR70759005931,0.012044469
APPS60743807032,0.005403481
APPT40147771124,0.006882313
APPU10362081222,0.005771565
APPV10067092305,0.005415542
APPW60790703401,0.020303692
APPY50651214638,0.056569303
APPZ70000076728,0.005771565
APPA70071764828,0.02492408
APPB40101691906,0.05767731
APPC90630266002,0.010461765
APPD20458304139,0.005771565
APPE80937839246,0.007189684
APPF50996514326,0.005771565
APPG90824371441,0.02065232
APPI70777986624,0.014336279
APPK50842361847,0.006448941
APPL40333364925,0.005771565
APPM80217769016,0.044277382
APPN50153115116,0.005911823
APPO60741967222,0.005771565
APPQ20674162438,0.005778908
APPR30323619537,0.005580269
APPT90742429747,0.057746855
APPU30920193816,0.015180195
APPV70350917927,0.007736848
APPW10744084017,0.006040543
APPX30723225128,0.006689905
APPY40550372216,0.073674036
APPZ70245826322,0.05767731
APPA90867091418,0.005771565
APPC70283368632,0.04715113
APPD50833684742,0.026028725
APPE60005273829,0.0125539
APPG40455243027,0.00686802
APPI70435364248,0.006456677
APPJ30501483332,0.005771565
APPL60733333536,0.005403481
APPM20270476616,0.032881015
APPN10684433747,0.01220183
APPO70926967834,0.006667589
APPP60165679917,0.005771565
APPQ50887815015,0.03281438
APPR40058092125,0.005784443
APPW20894596606,0.032517735
APPX90914304715,0.006403015
APPY50726728828,0.021917708
APPA10931003041,0.009078623
APPB10118714127,0.042069955
APPC30649851207,0.005784443
APPD90790279316,0.019639957
APPE90691725437,0.005403481
APPF80579709522,0.053962963
APPG20387756634,0.005403481
APPH70209197706,0.024986128
APPI80531795819,0.016409831
APPJ20271814927,0.041589416
APPK90259624022,0.00614819
APPL70881987122,0.018584351
APPN40699372329,0.005771565
APPO90692315409,0.005771565
APPP70024216526,0.005771565
APPQ60150322626,0.006448941
APPT30397619913,0.005771565
APPV80410869104,0.014463457
APPW90423249212,0.006456677
APPX30533682307,0.008007663
APPA60820075625,0.01545504
APPC30532981847,0.005403481
APPD30991138931,0.005771565
APPE30194971042,0.005403481
APPF10274725112,0.015502825
APPG30691021234,0.011357218
APPI90330603413,0.005952751
APPJ80873022511,0.005403481
APPK80882144635,0.046911196
APPL40787854714,0.015561368
APPM60951016813,0.006896007
APPN40097556905,0.057746855
APPO10048856018,0.006896007
APPP50313364116,0.015402029
APPQ60685702209,0.025037278
APPR80769057303,0.044535824
APPS60484582421,0.032451812
APPT20265944515,0.045994772
APPU60698452634,0.03281438
APPV90553844741,0.005771565
APPX10454026929,0.03281438
APPY60221154038,0.032451812
APPZ50692271143,0.018050828
APPA20487807241,0.032856557
APPB90138388316,0.034918164
APPC20367071415,0.008854788
APPD70372848523,0.01065131
APPF90375456744,0.032856557
APPG90926318847,0.010002917
APPH90191933949,0.005403481
APPI40737416014,0.033393619
APPJ70299065141,0.005778908
APPK10841912208,0.012336968
APPL90147466323,0.041853298
APPM70247604438,0.005771565
APPN20640417538,0.009622978
APPO30530834604,0.03281438
APPP30423983718,0.005911823
APPQ80798251818,0.011616851
APPR10050199928,0.005771565
APPS70052521004,0.005771565
APPT90159132109,0.005784443
APPV30747689323,0.012807226
APPW80366833422,0.022451653
APPX30462776511,0.005573177
APPY20350177606,0.014068716
APPZ50294623747,0.078828775
APPC10986152021,0.005403481
APPD70632785141,0.044405089
APPE20816728241,0.00592752
APPF60995928321,0.057791416
APPG50879221403,0.005771565
APPH90417584529,0.009339445
APPI40907214607,0.005403481
APPJ70157178721,0.011881883
APPK40869096846,0.005771565
APPL10081417904,0.011675902
APPN40646297128,0.005771565
APPO70952793216,0.005771565
APPP60824612325,0.005403481
APPQ30121411448,0.006456677
APPR40989308546,0.006456677
APPS60722964622,0.005771565
APPT20561353727,0.005771565
APPU60321385829,0.005771565
APPV60109444902,0.024859132
APPW20920728019,0.005771565
APPX60124189142,0.005771565
APPY90458773213,0.05133344
APPZ20029354319,0.005771565
APPA90083961436,0.006896007
APPB10565448515,0.005911823
APPC50637162604,0.005771565
APPD60752705736,0.054136869
APPE70236124833,0.005771565
APPF50119817927,0.03281438
APPG20678003028,0.016687648
APPH70745494135,0.042686108
APPI30585942205,0.017455465
APPM10928848635,0.005771565
APPO60506316827,0.010842476
APPP60556013938,0.03281438
APPQ60929743047,0.006191613
APPR40538565133,0.005534843
APPT60829242333,0.024986128
APPV60867466529,0.03281438
APPW60231929623,0.006037919
APPY20169499802,0.005573177
